id,hr_dtst_env_sd,tonic_dtst_env_sd,pulse_amplitude_dtst_env_sd,skt_dtst_env_sd,tsv_20minus10_env_sd,m2_20minus10_env_sd,p7_minus_m7_overall_mean,p7_minus_m7_env_sd,tlx1_dtst_env_sd,eup5,eup16
11,-0.15431798841746808,-0.4417858869556014,-0.8177389222315066,-0.7477117058976062,-0.2905207127181889,-0.339035660364924,0.11548424377675696,0.28746570773958574,-1.3050652386123143,0.16789928684071537,-0.7506870594641591
12,-0.4489358404131173,0.05058018277039307,-0.4942639463629503,0.1052796960085578,-0.2518205101892887,-0.7285799404344502,0.11548424377675696,-0.8096602515098584,-0.46772855827890597,0.16789928684071537,-0.7506870594641591
13,0.6528979824692409,-0.449593678816269,0.6314114360435127,0.09609276464433636,2.0101028526495237,0.4880079920778688,0.1053027074031817,-0.47373540354452487,-0.46772855827890597,0.16789928684071537,-0.7506870594641591
14,-0.0800509003386653,-0.26492803359999006,0.7349729264003065,-0.14726089651882757,1.705080380248524,0.30429037510395446,0.16639192564463315,0.5753933789207657,0.14524443476620844,-0.5673837969100035,0.03076586309279335
15,0.28787949812110675,1.21283403071633,-0.4587943330236639,0.11006541835360407,-0.1059412533256451,-0.13779261392675568,0.1256657801503322,-0.47373540354452487,-0.12089234901234337,0.9031823705914342,0.03076586309279335
16,-0.04355137048689088,-0.36111451891674384,-0.02498450074374509,-0.36748820690495215,-0.4131790346174111,-0.7285799404344502,0.09512117102960647,-0.13781055557919125,0.08350055732152412,-0.5673837969100035,0.03076586309279335
17,0.3360412987795548,-0.21005550232335893,-0.10397022801846888,-0.022474097559216817,-0.6467312864451916,0.21242279917389428,0.05439502553530553,0.78966192123252,-0.12089234901234337,0.16789928684071537,1.5936717082066985
18,-0.011523276193124543,0.8021239705414153,-0.1351253992383104,-0.4728685639928751,0.38126759133679083,0.8934737919222009,-0.027057265453296366,-0.13781055557919134,2.320708944833992,-1.3026668806607224,0.8122187856497458
19,-0.17332131433850473,-0.25011109937699294,-0.2192045284027668,-0.3140177207555855,1.3333772544908542,1.0854709955727733,0.24784421663323505,0.9572746453179972,1.7139950971565883,0.9031823705914342,-0.7506870594641591
20,0.44764749143199195,0.9570431685456305,0.3771487925933544,-0.6102516652947904,-1.1882797895873725,-1.1181242205039765,0.09512117102960647,-0.4217676487093196,0.8703992714554698,0.16789928684071537,0.8122187856497458
21,0.04756028087134534,0.5168990985748176,0.4559006265108756,0.7305703693242395,-0.29052071271818863,0.6669919294517052,0.2071180711389341,0.4192303956183415,1.0632805405876276,0.16789928684071537,0.03076586309279335
22,1.2761691764439345,0.0812197269451095,-0.1113728719488829,0.6624381971889384,1.7714732178286876,0.9308441320412338,0.1256657801503322,-0.16641314028798465,1.4403266641024062,0.16789928684071537,0.03076586309279335
23,0.06681505987648749,-0.3525928054285432,-0.08403944432388975,0.08271938339098395,-0.004378586620948333,-0.7285799404344502,0.11548424377675696,0.28746570773958574,-1.3050652386123143,0.16789928684071537,0.03076586309279335
24,0.10163156341478255,-0.39415279594406466,-0.06659660709870392,0.18234360016060985,-0.4131790346174111,-0.482001074910535,0.11548424377675696,0.14047870035153112,-1.3050652386123143,-0.5673837969100035,0.03076586309279335
25,-0.26608466636133216,-0.23643595895522992,-0.10515659822360308,0.4392376083716244,0.241665832022297,1.5334488794217442,0.11548424377675696,-0.26109727188513643,1.4403266641024062,-0.5673837969100035,0.8122187856497458
26,-0.31529533239597884,-0.3932681916222319,0.03782624915423493,-0.7871222166417218,0.660444463992605,-0.016326612465601645,0.03403195278815505,0.14047870035153112,1.3428258396455746,-0.5673837969100035,-0.7506870594641591
27,-0.47964218752556065,-0.26622000576493265,0.09421688162989716,0.11872111789321681,-1.1882797895873725,-0.6683172305851366,0.1053027074031817,-0.47373540354452487,-0.46772855827890597,0.9031823705914342,-0.7506870594641591
28,0.014078183986491681,-0.25363881357798623,-0.553216450376763,-0.9247021864205736,-0.004378586620948333,-0.2185102406662967,0.1256657801503322,-0.4737354035445249,-0.12089234901234337,-1.3026668806607224,1.5936717082066985
29,0.6460001054615602,-0.08469484017136175,-0.6063888094620944,0.038302453172998935,0.660444463992605,-0.482001074910535,0.09512117102960647,0.3540175568917582,-0.12089234901234337,0.16789928684071537,0.8122187856497458
30,-0.30315473691573874,-0.20724891628704223,1.0697864702701376,-0.05774915462270318,0.241665832022297,0.15412207068290643,0.16639192564463315,0.5753933789207659,-1.3050652386123143,0.16789928684071537,-0.7506870594641591
31,3.5757640570289073,2.144876792576525,0.3490667017355207,-0.26753379948908484,0.38126759133679083,-0.339035660364924,0.19693653476535883,1.452122855786419,-0.5799104019230529,0.16789928684071537,-0.7506870594641591
32,0.016879038561817276,-0.20403620273538373,-0.24024053611736434,0.30880110078152667,-1.0967047128439977,-0.339035660364924,0.05439502553530553,1.129802762492836,0.14524443476620844,0.16789928684071537,-0.7506870594641591
33,-0.19788231741458792,-0.3147825843252754,-0.2901657862141985,-0.4545525432073314,0.241665832022297,0.15412207068290643,0.074758098282456,0.4169638608708521,-0.5799104019230529,-1.3026668806607224,0.03076586309279335
34,-0.03240954258109153,-0.000280399402325579,-0.5401224339073485,-0.5469241204400687,-0.004378586620948333,0.9308441320412338,0.074758098282456,0.14047870035153093,-0.5799104019230529,0.9031823705914342,0.03076586309279335
35,0.4167859545735667,-0.2933370291824934,-0.582719037763277,0.628770555521429,-0.2905207127181889,-0.482001074910535,0.1256657801503322,-0.47373540354452487,-1.3050652386123143,0.16789928684071537,0.03076586309279335
36,-0.4744581531827738,-0.27755084217637754,-0.21264368366672026,-0.34792436641685465,-0.2905207127181889,-1.1181242205039765,0.11548424377675696,-0.8096602515098584,0.08350055732152412,-0.5673837969100035,-0.7506870594641591
37,0.9257030090804748,-0.36046250762473464,-0.4243567516911998,0.47344886894939403,-0.004378586620948333,0.7227902253659131,0.14602885289748269,0.6800695568056646,0.3696081220545023,0.9031823705914342,0.03076586309279335
38,-0.01760333120071842,-0.061301457987356256,-0.04554278913255023,-0.48969805194466454,-0.8135791066922773,-0.3722037136839935,0.08493963465603124,0.6800695568056646,-1.3050652386123143,0.16789928684071537,0.8122187856497458
39,-0.4549423366666898,-0.1380939396576058,-0.059583581162646254,0.5870781384086345,0.38126759133679083,-0.3722037136839935,0.1358473165239074,-0.4217676487093196,0.08350055732152412,0.9031823705914342,0.03076586309279335
40,-0.26732935742091984,0.06253195137115977,0.05405380832243191,0.22506123999402033,-1.0967047128439977,-0.7285799404344502,0.08493963465603124,-0.16641314028798465,-0.5799104019230529,-1.3026668806607224,0.03076586309279335
41,0.47427021933579416,-0.06600981198987665,0.14534986293799232,-0.13567326572530902,0.38126759133679083,0.6093923034843611,0.11548424377675696,-0.26109727188513643,0.08350055732152412,-2.037949964411441,-0.7506870594641591
42,0.09114180230047186,-0.18620232074519943,0.19004954397995852,-0.4530011552026822,1.038018178079582,0.9308441320412338,0.05439502553530553,0.3540175568917582,0.08350055732152412,-0.5673837969100035,-0.7506870594641591
43,0.721121373463681,0.11790128949764565,0.841388462193279,-0.2133525555131012,0.1530721776860297,0.4880079920778688,0.074758098282456,0.14047870035153112,-0.12089234901234337,-0.5673837969100035,0.03076586309279335
44,-0.5399964575733226,-0.3674247175115212,0.00393672486715967,-0.23698110559084334,0.241665832022297,-1.1181242205039765,0.11548424377675696,-0.8096602515098584,-1.3050652386123143,0.9031823705914342,-0.7506870594641591
45,-0.020589232990181984,0.9167058461078339,-0.42131404465479577,0.6070751066077368,-1.7802303910705843,-0.3722037136839935,0.11548424377675696,0.14047870035153112,1.9107873022263733,0.9031823705914342,0.8122187856497458
46,-0.478517421324299,-0.373615573102984,0.5190248751160772,0.03782077847581709,0.028208568243720665,-0.6683172305851365,-0.055994263567668096,1.5353061334702718,-0.12089234901234337,0.16789928684071537,1.5936717082066985
47,-0.3741749408188557,-0.2847661946005319,1.2548264163798306,-0.6220496795282863,1.479979307106647,-0.6683172305851366,0.11548424377675696,-0.8096602515098584,-1.3050652386123143,0.16789928684071537,-0.7506870594641591
48,-0.4644910794800353,-0.24789322207724623,0.4793520642393427,-0.287932755934903,-0.004378586620948333,0.21242279917389428,0.11548424377675696,-0.8096602515098584,1.2069448023879106,0.16789928684071537,0.03076586309279335
49,-0.4780387655664359,-0.42610206864032835,1.5202989198682606,0.21744415747699106,-0.4131790346174111,-0.339035660364924,0.14602885289748269,-0.16641314028798465,1.2069448023879106,0.16789928684071537,0.03076586309279335
50,-0.22599391581356906,0.09831073310395692,-0.2987342597181228,-0.36565766561060736,0.2703466436091756,2.030524708927903,0.1053027074031817,-0.16641314028798465,-0.5799104019230529,0.16789928684071537,-0.7506870594641591
51,0.6706871809771394,0.5687937530348448,-0.6675060752998336,-0.38996249727616183,-0.004378586620948333,0.0505086197046023,0.1562103892710579,-0.8096602515098584,-0.5799104019230529,0.16789928684071537,0.03076586309279335
52,-0.29809941977588256,1.0442627550704922,-0.5453005040658052,-0.4028863448830623,-0.8135791066922773,-0.13779261392675568,0.11548424377675696,-0.8096602515098584,-1.3050652386123143,-1.3026668806607224,0.03076586309279335
53,-0.41923613538412885,-0.449647445778942,-0.3132837502454729,2.20727966617097,-0.004378586620948333,0.5648994259484028,0.1867549983917836,-0.16641314028798476,0.8703992714554698,0.16789928684071537,-0.7506870594641591
54,0.2528340551443315,-0.38670396709639604,-0.3214604078791999,-0.2668058407061098,0.38126759133679083,0.7902452162763478,0.11548424377675696,-0.8096602515098584,0.14524443476620844,0.9031823705914342,-0.7506870594641591
55,0.4304051206483269,-0.38950169993276534,-0.4293704434329945,-0.02494427431573264,-0.004378586620948333,0.21242279917389428,0.1358473165239074,-0.13781055557919125,0.08350055732152412,0.16789928684071537,-0.7506870594641591
56,1.092662687224954,-0.3863730191058451,-0.7507078796349348,0.9693875864708921,-0.6467312864451916,0.9431503589193461,0.1358473165239074,-0.4217676487093196,-0.5799104019230529,0.16789928684071537,-0.7506870594641591
